textboxDate.text,textboxElectronicSignature.text,textboxAge.text,textboxInitials.text,sliderViewConditions.response,sliderColorScientist.response,sliderCVD.response,sliderGenderIdentification.response,mouseResponse.x,mouseResponse.y,mouseResponse.leftButton,mouseResponse.midButton,mouseResponse.rightButton,mouseResponse.time,mouseResponse.clicked_name,mouseResponseLocation,choiceColor,choiceIndex,trialsStimuli.thisRepN,trialsStimuli.thisTrialN,trialsStimuli.thisN,trialsStimuli.thisIndex,trialsStimuli.ran,File_Name,color1,color2,color3,color4,color5,color6,color7,color8,Question,date,expName,psychopyVersion,OS,frameRate,trialsBlock.thisRepN,trialsBlock.thisTrialN,trialsBlock.thisN,trialsBlock.thisIndex,trialsBlock.ran,cond_file
"10/13/22
",5BF031CA5722D609FB225A51EAE387D1757F33A7,23,,2,2,2,1,0.1959552,-0.008909539,1,0,0,3.5251,sixthChoice,5,"0.40784, 0.070588, 0.070588",1,0,0,0,0,1,resources/test_wine.png,"0.40784, 0.070588, 0.070588","0.6, 0.043137, 0.035294","0.44887, 0.066156, 0.074042","0.49412, 0.090196, 0.062745","0.53725, 0.011765, 0.0078431","0.30196, 0.066667, 0.062745","0.35427, 0.069613, 0.067232","0.41756, 0.054997, 0.039926",What is the color of the previous image?,2022-03-02_12h24.55.026,Representative Color,2021.2.3,MacIntel,59.99160118,,,,,,
,,,,,,,,0.167890964,0.045141805,1,0,0,2.5488,fourthChoice,3,"0.26275, 0.46667, 0.76863",1,0,1,1,2,1,resources/test_sky.png,"0.26275, 0.46667, 0.76863","0.2, 0.35686, 0.6902","0.27689, 0.50341, 0.83205","0.21961, 0.41176, 0.72157","0.2415, 0.43907, 0.74504","0.21025, 0.38424, 0.70588","0.35291, 0.58434, 0.85098","0.42745, 0.60784, 0.84314",What is the color of the previous image?,2022-03-02_12h24.55.026,Representative Color,2021.2.3,MacIntel,59.99160118,,,,,,
,,,,,,,,0.190477973,0.055012987,1,0,0,1.9284,fourthChoice,3,"0.86089, 0.28874, 0.19361",3,0,2,2,3,1,resources/test_tomato_red.png,"0.80784, 0.27451, 0.18431","0.84314, 0.21961, 0.10196","0.86089, 0.28874, 0.19361","0.88235, 0.33333, 0.21176","0.74118, 0.22745, 0.16863","0.79608, 0.21569, 0.12941","0.77439, 0.25104, 0.17647","0.85235, 0.25555, 0.14958",What is the color of the tomato in the previous image?,2022-03-02_12h24.55.026,Representative Color,2021.2.3,MacIntel,59.99160118,,,,,,
,,,,,,,,-0.182426758,0.038861457,1,0,0,1.6316,thirdChoice,2,"0.53942, 0.56976, 0.20711",3,0,3,3,1,1,resources/test_tomato_green.png,"0.50196, 0.52941, 0.19608","0.57255, 0.58431, 0.12549","0.53942, 0.56976, 0.20711","0.6093, 0.62259, 0.12696","0.68627, 0.71373, 0.26667","0.4549, 0.49412, 0.11765","0.61961, 0.64314, 0.26667","0.37647, 0.41569, 0.12941",What is the color of the previous image?,2022-03-02_12h24.55.026,Representative Color,2021.2.3,MacIntel,59.99160118,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-02_12h24.55.026,Representative Color,2021.2.3,MacIntel,59.99160118,0,0,0,0,1,resources/training.xlsx
,,,,,,,,-0.164706217,0.057807685,1,0,0,1.6827,thirdChoice,2,"0.79859, 0.58507, 0.48676",2,0,0,0,4,1,resources/t1Model-B.png,"0.73725, 0.54118, 0.45098","0.79859, 0.58507, 0.48676","0.72531, 0.40323, 0.30464","0.71373, 0.40784, 0.36078","0.8, 0.48235, 0.4","0.68235, 0.44314, 0.33333","0.64706, 0.45882, 0.36471","0.71765, 0.49804, 0.41176",What is the color of the previous image?,2022-03-02_12h24.55.026,Representative Color,2021.2.3,MacIntel,59.99160118,,,,,,
,,,,,,,,0.049571465,0.135492893,1,0,0,1.9322,secondChoice,1,"0.43529, 0.22353, 0.12157",1,0,1,1,14,1,resources/t1Model-yl.png,"0.43529, 0.22353, 0.12157","0.48425, 0.24604, 0.13103","0.74365, 0.40389, 0.19507","0.56078, 0.26667, 0.1451","0.35294, 0.16078, 0.070588","0.6, 0.35294, 0.22353","0.55294, 0.31373, 0.19216","0.30588, 0.12549, 0.043137",What is the color of the previous image?,2022-03-02_12h24.55.026,Representative Color,2021.2.3,MacIntel,59.99160118,,,,,,
,,,,,,,,-0.152615424,-0.071000366,1,0,0,1.2644,fifthChoice,4,"0.66275, 0.4, 0.21961",2,0,2,2,13,1,resources/t1Model-ll.png,"0.59608, 0.36863, 0.23137","0.66275, 0.4, 0.21961","0.71741, 0.4315, 0.23453","0.65882, 0.43137, 0.29412","0.62936, 0.38426, 0.22577","0.54887, 0.3251, 0.1898","0.68099, 0.43522, 0.27061","0.58137, 0.34036, 0.18379",What is the color of the previous image?,2022-03-02_12h24.55.026,Representative Color,2021.2.3,MacIntel,59.99160118,,,,,,
,,,,,,,,0.084555732,0.155619778,1,0,0,1.7491,secondChoice,1,"0.52549, 0.2902, 0.16471",1,0,3,3,6,1,resources/t1Model-L.png,"0.52549, 0.2902, 0.16471","0.61569, 0.30588, 0.18039","0.57757, 0.31686, 0.1774","0.66902, 0.33001, 0.19272","0.47843, 0.25098, 0.13333","0.65882, 0.4, 0.25882","0.61176, 0.36078, 0.23137","0.41961, 0.20784, 0.094118",What is the color of the previous image?,2022-03-02_12h24.55.026,Representative Color,2021.2.3,MacIntel,59.99160118,,,,,,
,,,,,,,,0.040167982,-0.180698107,1,0,0,1.8497,eighthChoice,7,"0.64755, 0.3451, 0.23286",4,0,4,4,3,1,resources/t1Model-A.png,"0.60784, 0.39216, 0.26667","0.59216, 0.31765, 0.21569","0.66468, 0.4273, 0.28886","0.64755, 0.3451, 0.23286","0.72157, 0.47059, 0.33333","0.42353, 0.18824, 0.094118","0.50588, 0.29804, 0.19608","0.56078, 0.3451, 0.23529",What is the color of the previous image?,2022-03-02_12h24.55.026,Representative Color,2021.2.3,MacIntel,59.99160118,,,,,,
