textboxDate.text,textboxElectronicSignature.text,textboxAge.text,textboxInitials.text,sliderViewConditions.response,sliderColorScientist.response,sliderCVD.response,sliderGenderIdentification.response,mouseResponse.x,mouseResponse.y,mouseResponse.leftButton,mouseResponse.midButton,mouseResponse.rightButton,mouseResponse.time,mouseResponse.clicked_name,mouseResponseLocation,choiceColor,choiceIndex,trialsStimuli.thisRepN,trialsStimuli.thisTrialN,trialsStimuli.thisN,trialsStimuli.thisIndex,trialsStimuli.ran,File_Name,color1,color2,color3,color4,color5,color6,color7,color8,Question,date,expName,psychopyVersion,OS,frameRate,trialsBlock.thisRepN,trialsBlock.thisTrialN,trialsBlock.thisN,trialsBlock.thisIndex,trialsBlock.ran,cond_file
2/23/2022,5613EB28C97CC77E2B43FC87C6723326CFFD3852,29,,2,1,2,2,0.042361111,0.170833333,1,0,0,2.288,secondChoice,1,"0.21961, 0.41176, 0.72157",4,0,0,0,2,1,resources/test_sky.png,"0.26275, 0.46667, 0.76863","0.2, 0.35686, 0.6902","0.27689, 0.50341, 0.83205","0.21961, 0.41176, 0.72157","0.2415, 0.43907, 0.74504","0.21025, 0.38424, 0.70588","0.35291, 0.58434, 0.85098","0.42745, 0.60784, 0.84314",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,-0.048611111,0.146527778,1,0,0,2.554,firstChoice,0,"0.84314, 0.21961, 0.10196",2,0,1,1,3,1,resources/test_tomato_red.png,"0.80784, 0.27451, 0.18431","0.84314, 0.21961, 0.10196","0.86089, 0.28874, 0.19361","0.88235, 0.33333, 0.21176","0.74118, 0.22745, 0.16863","0.79608, 0.21569, 0.12941","0.77439, 0.25104, 0.17647","0.85235, 0.25555, 0.14958",What is the color of the tomato in the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.152777778,0.063888889,1,0,0,2.591,fourthChoice,3,"0.40784, 0.070588, 0.070588",1,0,2,2,0,1,resources/test_wine.png,"0.40784, 0.070588, 0.070588","0.6, 0.043137, 0.035294","0.44887, 0.066156, 0.074042","0.49412, 0.090196, 0.062745","0.53725, 0.011765, 0.0078431","0.30196, 0.066667, 0.062745","0.35427, 0.069613, 0.067232","0.41756, 0.054997, 0.039926",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.167361111,0.021527778,1,0,0,2.228,fourthChoice,3,"0.37647, 0.41569, 0.12941",8,0,3,3,1,1,resources/test_tomato_green.png,"0.50196, 0.52941, 0.19608","0.57255, 0.58431, 0.12549","0.53942, 0.56976, 0.20711","0.6093, 0.62259, 0.12696","0.68627, 0.71373, 0.26667","0.4549, 0.49412, 0.11765","0.61961, 0.64314, 0.26667","0.37647, 0.41569, 0.12941",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,0,0,0,0,1,resources/training.xlsx
,,,,,,,,-0.156944444,0.029861111,1,0,0,3.554,thirdChoice,2,"0.60784, 0.52941, 0.18824",7,0,0,0,15,1,resources/t1green22days1_hdrOff.png,"0.68235, 0.57255, 0.20784","0.72549, 0.62353, 0.15686","0.76987, 0.66176, 0.16087","0.82745, 0.62745, 0.21569","0.70588, 0.53725, 0.12549","0.7451, 0.66275, 0.27451","0.60784, 0.52941, 0.18824","0.65098, 0.51373, 0.18824",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,-0.041666667,0.155555556,1,0,0,3.093,firstChoice,0,"0.71373, 0.40784, 0.36078",4,0,1,1,4,1,resources/t1Model-B.png,"0.73725, 0.54118, 0.45098","0.79859, 0.58507, 0.48676","0.72531, 0.40323, 0.30464","0.71373, 0.40784, 0.36078","0.8, 0.48235, 0.4","0.68235, 0.44314, 0.33333","0.64706, 0.45882, 0.36471","0.71765, 0.49804, 0.41176",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.046527778,-0.2,1,0,0,2.23,eighthChoice,7,"0.30444, 0.12352, 0.051246",8,0,2,2,9,1,resources/t1Model-O.png,"0.31765, 0.15686, 0.090196","0.36342, 0.17598, 0.098248","0.55928, 0.25965, 0.13367","0.38431, 0.14902, 0.047059","0.22745, 0.098039, 0.05098","0.27161, 0.12707, 0.072951","0.41066, 0.19954, 0.10607","0.30444, 0.12352, 0.051246",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.0625,0.151388889,1,0,0,1.765,secondChoice,1,"0.16863, 0.027451, 0.035294",1,0,3,3,1,1,resources/t1DSC_0021.png,"0.16863, 0.027451, 0.035294","0.34118, 0.023529, 0.05098","0.37836, 0.0080068, 0.055199","0.37255, 0.12157, 0.18431","0.34902, 0.043137, 0.094118","0.41569, 0.23529, 0.29804","0.21569, 0.0078431, 0.019608","0.44314, 0.16863, 0.21961",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.136805556,-0.034722222,1,0,0,1.428,sixthChoice,5,"0.79608, 0.58039, 0.45098",7,0,4,4,10,1,resources/t1Model-Ol.png,"0.69412, 0.47451, 0.35294","0.7537, 0.51393, 0.381","0.75045, 0.43076, 0.25995","0.56863, 0.2902, 0.18039","0.52941, 0.28235, 0.15294","0.69412, 0.4, 0.24314","0.79608, 0.58039, 0.45098","0.58431, 0.37255, 0.24706",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,-0.049305556,0.147916667,1,0,0,1.431,firstChoice,0,"0.48235, 0.63529, 0.13725",2,0,5,5,17,1,resources/t1zpeppers.png,"0.35294, 0.47451, 0.15294","0.48235, 0.63529, 0.13725","0.37942, 0.51262, 0.16068","0.5104, 0.6743, 0.13948","0.41176, 0.59216, 0.11373","0.417, 0.55383, 0.14817","0.38255, 0.53277, 0.1372","0.44713, 0.61369, 0.1255",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,-0.040972222,0.146527778,1,0,0,2.389,firstChoice,0,"0.65167, 0.63033, 0.49287",3,0,6,6,0,1,resources/t1DSC_0016.png,"0.6, 0.58039, 0.4549","0.6564, 0.64356, 0.5619","0.65167, 0.63033, 0.49287","0.60392, 0.59216, 0.50196","0.60392, 0.60392, 0.55686","0.62839, 0.6118, 0.50808","0.62574, 0.60526, 0.47382","0.60418, 0.59802, 0.5294",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,-0.177083333,-0.073611111,1,0,0,1.494,fifthChoice,4,"0.21431, 0.034629, 0.057098",2,0,7,7,2,1,resources/t1DSC_0025.png,"0.39608, 0.058824, 0.070588","0.21431, 0.034629, 0.057098","0.43656, 0.051112, 0.07439","0.51373, 0.35294, 0.40784","0.21961, 0.086275, 0.12549","0.33333, 0.019608, 0.031373","0.36078, 0.26667, 0.32157","0.48235, 0.22745, 0.26275",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.131944444,-0.097916667,1,0,0,4.199,sixthChoice,5,"0.71741, 0.4315, 0.23453",3,0,8,8,13,1,resources/t1Model-ll.png,"0.59608, 0.36863, 0.23137","0.66275, 0.4, 0.21961","0.71741, 0.4315, 0.23453","0.65882, 0.43137, 0.29412","0.62936, 0.38426, 0.22577","0.54887, 0.3251, 0.1898","0.68099, 0.43522, 0.27061","0.58137, 0.34036, 0.18379",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.156944444,0.057638889,1,0,0,1.229,fourthChoice,3,"0.65882, 0.4, 0.25882",6,0,9,9,6,1,resources/t1Model-L.png,"0.52549, 0.2902, 0.16471","0.61569, 0.30588, 0.18039","0.57757, 0.31686, 0.1774","0.66902, 0.33001, 0.19272","0.47843, 0.25098, 0.13333","0.65882, 0.4, 0.25882","0.61176, 0.36078, 0.23137","0.41961, 0.20784, 0.094118",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.073611111,-0.145138889,1,0,0,2.532,eighthChoice,7,"0.36341, 0.42546, 0.21823",2,0,10,10,19,1,resources/t1zgrass.png,"0.30588, 0.41569, 0.18824","0.36341, 0.42546, 0.21823","0.33318, 0.45547, 0.20282","0.32157, 0.38039, 0.19216","0.27231, 0.37211, 0.15269","0.31422, 0.39807, 0.19031","0.34895, 0.44055, 0.21071","0.28046, 0.35484, 0.15506",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.138888889,-0.054861111,1,0,0,1.299,sixthChoice,5,"0.52414, 0.27049, 0.13884",2,0,11,11,5,1,resources/t1Model-J.png,"0.74118, 0.41961, 0.23529","0.52414, 0.27049, 0.13884","0.79714, 0.44966, 0.25005","0.63529, 0.38824, 0.21569","0.70588, 0.43922, 0.2549","0.64314, 0.33725, 0.18431","0.56863, 0.32157, 0.19216","0.4549, 0.23137, 0.12157",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,-0.089583333,0.136111111,1,0,0,1.988,firstChoice,0,"0.77255, 0.29804, 0.07451",4,0,12,12,16,1,resources/t1mysteryLightOr_hdrOff.png,"0.81569, 0.43922, 0.22353","0.8714, 0.46756, 0.23566","0.91794, 0.40919, 0.093393","0.77255, 0.29804, 0.07451","0.9098, 0.55294, 0.30196","0.88627, 0.50196, 0.23922","0.72941, 0.36471, 0.19608","0.81569, 0.36863, 0.13333",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.159722222,0.032638889,1,0,0,1.831,fourthChoice,3,"0.48425, 0.24604, 0.13103",2,0,13,13,14,1,resources/t1Model-yl.png,"0.43529, 0.22353, 0.12157","0.48425, 0.24604, 0.13103","0.74365, 0.40389, 0.19507","0.56078, 0.26667, 0.1451","0.35294, 0.16078, 0.070588","0.6, 0.35294, 0.22353","0.55294, 0.31373, 0.19216","0.30588, 0.12549, 0.043137",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.159027778,0.027083333,1,0,0,0.996,fourthChoice,3,"0.65098, 0.41176, 0.28235",6,0,14,14,11,1,resources/t1Model-R.png,"0.56863, 0.34902, 0.22353","0.54902, 0.27843, 0.15686","0.62375, 0.38114, 0.24213","0.60078, 0.30229, 0.16803","0.48235, 0.24314, 0.13333","0.65098, 0.41176, 0.28235","0.49412, 0.28627, 0.16471","0.54118, 0.31373, 0.19216",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,-0.05625,0.145833333,1,0,0,1.932,firstChoice,0,"0.65098, 0.35294, 0.25098",2,0,15,15,8,1,resources/t1Model-M.png,"0.72549, 0.51373, 0.4","0.65098, 0.35294, 0.25098","0.78605, 0.55541, 0.43138","0.68985, 0.4335, 0.3243","0.6843, 0.46832, 0.35448","0.71971, 0.45365, 0.33937","0.73744, 0.47932, 0.37149","0.71412, 0.48874, 0.36979",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.046527778,0.16875,1,0,0,1.161,secondChoice,1,"0.79679, 0.57109, 0.41322",2,0,16,16,7,1,resources/t1Model-LC.png,"0.73725, 0.52941, 0.38431","0.79679, 0.57109, 0.41322","0.66488, 0.37758, 0.19682","0.58431, 0.32157, 0.18431","0.61176, 0.34902, 0.18431","0.68627, 0.47059, 0.32941","0.81569, 0.61176, 0.47843","0.63529, 0.42353, 0.27451",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,-0.161805556,0.059027778,1,0,0,1.697,thirdChoice,2,"0.78972, 0.56355, 0.43105",2,0,17,17,12,1,resources/t1Model-Y.png,"0.72941, 0.52157, 0.4","0.78972, 0.56355, 0.43105","0.64714, 0.32317, 0.22415","0.62353, 0.34902, 0.22353","0.59216, 0.29804, 0.20784","0.6902, 0.47843, 0.36471","0.80392, 0.60392, 0.49412","0.60784, 0.39216, 0.26275",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,0.154861111,0.01875,1,0,0,1.064,fourthChoice,3,"0.50889, 0.63012, 0.83447",7,0,18,18,18,1,resources/t1sky.png,"0.38039, 0.50588, 0.72941","0.60278, 0.71367, 0.87522","0.41001, 0.54883, 0.79353","0.54118, 0.65098, 0.81961","0.48627, 0.6, 0.78824","0.39516, 0.52728, 0.76134","0.50889, 0.63012, 0.83447","0.4494, 0.57426, 0.79097",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,-0.036805556,0.138194444,1,0,0,0.866,firstChoice,0,"0.50588, 0.29804, 0.19608",7,0,19,19,3,1,resources/t1Model-A.png,"0.60784, 0.39216, 0.26667","0.59216, 0.31765, 0.21569","0.66468, 0.4273, 0.28886","0.64755, 0.3451, 0.23286","0.72157, 0.47059, 0.33333","0.42353, 0.18824, 0.094118","0.50588, 0.29804, 0.19608","0.56078, 0.3451, 0.23529",What is the color of the previous image?,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23_15h37.18.382,Representative Color,2021.2.3,Win32,29.9940012,0,1,1,1,1,resources/trialScramble.xlsx
